,EADDC,EAFXA,FDDBC,AFDDA,AXCXA,EXCCE,FBXFC,DFFEC,CEXAE,BBADX,Predictions,Actual
676,-1.7676765092345297,-0.8735997614209184,-1.4160344646686285,-0.9792518527032752,-1.0149361464957338,-5.50682849450954,-2.718211234571104,-4.717557974469276,0.5742485166497899,1.5120815397077154,0,0
464,-1.7285500631076427,-0.1164944591333312,-2.889519528029674,3.657972591192265,-0.6741488207108999,4.062874602247021,-1.622013046062669,3.935275773192371,-3.694279891482993,2.650529159991297,1,1
5975,0.0643539700283488,2.0523926678537765,-0.3355490084769312,-0.2294447449288448,-0.2186774113539331,2.967813329996105,0.5917659198001243,0.4793472227759656,2.7731739580816512,-1.9561399081898505,0,0
2624,-1.7527886458228183,-5.271426694402108,-2.4746069047541357,-0.0999739906172176,1.9386319305344224,-0.3079672296391476,-2.9512384648008925,2.678878764856026,-1.8800196644779767,0.439817019994285,1,1
2686,-2.0229434095134,0.3626121185604372,2.2472992277988477,4.433837887252046,-1.4178925934769049,-0.2938148510142413,-1.0515872695055375,0.989282760790311,0.1342429404699108,2.611993104150645,0,0
4715,0.1851719654544885,2.720111933535192,-1.906953639278191,-2.089545986701211,1.905595059136872,4.66267389557402,1.2497635376015108,-1.1716924633482502,0.9804441014931852,2.0588511550122304,1,1
3882,-3.83443445249275,1.1268019615985998,-2.784578528041082,-1.0578711270277088,2.0434330954819973,4.019388502391511,3.493582566541913,-0.3796127650975294,1.4069792030309716,1.7560994927605442,1,1
6715,-2.297439672492625,-1.961627449281789,1.6222988708300816,0.2876009536046084,-0.8728881687506364,-2.7173185904829324,-0.713211787437322,-1.316573552127173,-2.0974448158217083,1.797578651268096,0,0
6001,0.3789189065126837,0.7376616511831685,-0.8918106514361717,1.6845424571502183,-1.010323594775986,0.2739070737511018,1.3408734477658548,-2.0337341682598047,-0.1862933518213467,1.1239749071545877,1,1
9270,-0.6828224367524923,0.5317049327161576,-0.1887606211711598,2.612306508452119,0.7121997339041495,1.726461270792106,0.2227925341442282,-1.0697993302495994,1.726709965653742,2.5700627646721026,1,1
8231,-5.1651748373858855,-1.283673393736325,-2.084310175430508,2.325184359472166,1.6590735075850394,2.162272990118045,-3.7391870641954874,2.8763409528115407,-4.407854498078078,-0.586111383726371,1,1
7053,1.337298377679751,-0.6751269084798389,1.1265360654900345,0.7942816713178193,-0.997136817047291,-0.1588996307849721,1.3340414676014332,-0.7824350171935939,2.0073008227673315,-6.343459516928123,0,0
8117,-1.133122937780581,-2.89553644482534,2.749354208115517,2.565019379886777,-1.0591797414206214,-1.6106956938611077,-1.706470550486249,-1.3134708231432877,-1.5872235926286442,3.440804763059588,0,0
3426,-1.8840893918322963,-5.017743517588944,0.8980409612779787,-1.0093922699623985,-0.7876859825263957,-2.4668827041194974,-1.242888739373916,-2.00539240187895,-3.5295290212213293,1.657637827101042,0,0
2725,-2.301261117471925,-1.971711286728519,-2.5114575196782774,-2.4444530405703264,-4.461196161469966,1.59515944939937,-2.2721894124868984,-2.5191874424400784,-1.9680491225922645,-2.13751942838275,0,0
4744,-0.7438562965195348,-1.8833683533496648,0.7055138858377942,0.023989468344207,1.4702671674212349,1.7476816500346075,3.2653798859451726,-0.3359307747217748,1.3916196468705233,0.0095343057984962,0,1
7196,-2.9094641981521043,0.2491352974029705,1.3070638793482314,1.6761084710529757,-1.472398999162724,-1.5071575526179306,-2.4239602268180414,-0.8248382620024615,-1.14312831038105,2.647908960493569,0,0
6948,3.178236049673405,-3.022339746157713,2.882582201628601,-0.7602088336159767,1.4274881667380546,1.5421462673023152,0.221843864164476,-2.5452404388126046,1.5161853502466631,-2.2234124639440176,0,0
2689,-2.822990122554359,-1.5948674935074851,-1.07186233845887,2.6489420106039536,1.7790634429459935,4.8685824795264185,-3.304166118244795,1.1716681286196966,-1.914820100629588,4.266408129142804,1,1
4900,-2.07189532338645,-0.9767626980030082,1.97560291773542,2.070777727457437,-3.391635912325623,0.2693172602805498,-2.0818552725770667,-3.130273456461901,-0.4568959366141802,2.646760971953737,0,0
1508,-3.734515502670976,-2.870257724132763,3.397302172081001,-1.1606899576264331,-3.2529418355521025,-2.5876870111050208,-2.96667246240554,-1.2204084505991666,-0.6813185295808403,3.85801999867038,0,0
1445,-2.886054108586065,-2.83503951943369,-0.0692437279808755,1.4538121958693233,-0.5216258416612107,0.3533582666640784,-1.3775711481880593,-0.9216975755605308,1.4036276301514654,2.973747412058002,1,1
2085,-1.8304939436771532,-0.6855129947595162,1.592675289883939,0.2302705425041358,1.654206636919208,-0.6701153756022356,-1.5264500514528505,2.4427378631537904,-0.9157666890658788,2.26886963327695,1,1
5489,-0.1967504966439293,-0.9237247618445316,0.7359528643425808,5.541060867526347,-5.879130967442724,-5.036601239392683,1.0784892768026049,-1.373814155048696,4.2930847154583045,3.332930773590115,1,1
6836,0.8162585056457835,-2.153366970394187,3.206761850979378,-3.12518791815986,1.3075105341541486,1.2565614588134286,0.7886861609716946,-3.521405824448416,1.999017783945048,-0.9000211078139252,0,0
6514,-2.8396010118082904,2.199714686555409,-2.800719304422323,0.890386329882796,-0.2679450065278563,2.589026239017708,2.06791064348338,0.3551923624875268,1.8825199538337485,2.3391807059757,1,1
292,-2.432949667421864,3.0016782453202726,-1.273688725959565,1.854473912976348,-3.198897424904068,1.977889004348212,1.561169623099948,-2.482540508008233,2.029106196000545,-2.351549036801247,1,1
1195,1.429892835420287,1.0165644647546557,-1.7247954913660746,1.953281368408521,-2.5135036899559604,-0.203830595281051,5.225955690677452,-4.132119245564629,3.5658826945089377,-0.9227024509648,1,1
5944,-0.1658138559261956,-3.239356787540621,1.5250386773793514,3.974498552703356,-0.3674683989926104,0.4527333777299411,2.7927423810904592,-1.475507941609729,-3.52389517724305,-0.8985648458190925,0,0
325,-3.762729515617032,0.1401444707403001,0.5414422919013759,1.9625285878590129,-1.6770104709073534,-1.6829485585788513,-0.395632155079318,-0.0008001912939916,5.996295074909893,4.435189188650646,1,1
3023,-2.789932936796961,-1.7463088609925574,-1.5035423491238156,1.2100157239078977,-0.1904486818447319,3.511840939594612,0.7347046105503781,1.7700109056304991,-3.6965715108060535,4.218513913332231,1,1
8080,0.6308906109863658,-0.6111203896734568,0.7141746200067043,-2.4297086950018256,0.5819920803366037,0.8937547051013863,-0.1551111121162522,-2.1929359689702914,2.867342919897536,-1.9026141598097224,0,0
4399,1.7902898897518325,-4.664373756948343,5.073766277229508,-3.135753607421158,5.788595679244128,0.5613584062309726,2.9978322002087143,-4.769519468764119,1.1521190022863603,0.4707478642724818,0,1
7045,0.0616773527826381,-1.1240288496696067,1.0760793411907632,1.4857378927427685,3.856445036672556,3.215321760243393,-0.4644360626825148,3.061859921009125,-3.5468608712586285,4.345084052503975,1,1
8051,-3.1967251872473925,-4.322248520410682,-0.2063411394195495,-2.46738052539177,-4.912496177207805,-0.7961502192139623,-1.931605363233729,-2.4954513609451663,0.3690120143934887,0.3249537942858609,0,0
6721,1.2907304995422075,-2.594816088424156,-5.464557780398742,0.9036169420601504,-1.9585593857084755,0.6233055983579396,1.350473619672091,1.0017540294036058,-0.7128807505277495,0.9715977413477908,1,1
4541,-0.6525119161558931,4.392126961904394,-2.523261011757938,0.966370011098121,-0.7140395636005712,0.4557893093870331,1.3494807328104943,1.97282908664696,5.5987329162925965,2.635854513673279,1,1
8534,-0.5508223981038656,-2.818620401268684,3.662963190074106,2.076624500949088,-0.0177384577342816,-3.7746520617673336,1.284084379250824,-0.5260235745467373,-1.375117456210374,2.56441035097639,0,0
4426,0.2862033711869096,-2.412390555727401,0.4795307301578744,1.3531642179497894,-1.4620913774711326,-0.4575378256736544,0.6622241325278486,-0.9489834486623092,0.2022702954552047,-1.6516268747709206,0,0
8214,-0.2138625646109628,1.1879848983010697,3.496195033366962,-0.4060702405307266,3.1895871302409664,3.09468130416036,0.9666231793221056,1.5987584713660326,0.0469871997286799,-5.778125867685633,0,0
261,1.0701235732569487,4.199124016777388,-4.211113257663024,2.936051619281288,-2.140009229862312,2.509070046757654,0.0704144549287453,1.372412510073174,0.1776558310911429,5.212004384761521,1,0
2509,2.870442392478945,-4.2418485505659405,-0.1662601929385856,-1.7042471324804274,2.013247786258952,-0.7658869617378623,0.5543340735948759,-2.684207725501235,1.0043240920786738,-0.2102093868320738,0,0
6017,0.8706485580977158,1.3781154363540766,3.927539914053444,-0.2903214400570526,4.389260418999617,-0.5140423814622319,-0.5526169480747889,-1.7577785275857658,1.1406986952967515,-2.8048103522001453,0,1
6972,-2.8735745895458167,2.9309199584543126,0.8703858370997599,4.604369436858907,-0.4006048464988294,1.0196104962969723,0.6135286422263304,0.8038839007747531,-0.6203916207111781,0.2225724390239016,1,0
3766,-3.980635842863165,-0.3963795730727024,-0.7963451840069943,2.711129016168672,-0.2310156803581442,1.2506507759830956,-0.557518043634094,1.8077887246866124,-2.513722846845167,0.5998111004992591,1,1
5827,-0.3534574106043868,0.5916248705911217,-1.0771485339784546,1.455555194715929,-2.590012825657726,-0.6685343575342806,2.5294182160555194,0.8212681768627834,4.559634829341456,3.2222210072230557,1,0
6534,-4.935580559045518,3.021184568825934,-3.397039712466692,2.4764787928180594,0.0979493398412036,4.263802704625014,-0.19477642758646,-2.2603855860087383,-2.7116773332531414,1.2208393759393037,1,1
6987,2.301974537027132,2.222483504384124,4.0149662063080855,-0.6425683615408695,1.6749748646297544,-0.4109354385795736,0.9567028149614968,-3.2885946479946884,2.203090153057328,-0.7194508362214899,0,0
6524,2.176171934075008,-0.6450816556151325,1.05280973609336,-2.341955541511245,-0.6660854379225216,2.28430129758098,-0.3833581726613306,0.6860829514904903,-1.0572254930745792,-3.2870354633282104,0,0
4379,-8.183450951266234,3.3892001141661865,-0.3755519772527331,3.560950339414945,-1.5326375812852886,1.5247952878659152,-3.4379926491891544,-3.885137083774806,3.163619729312553,1.3698461929220067,1,1
6394,-1.9729874387641573,-0.4097008376296904,0.7480603129187533,2.7732998259709025,1.493286868563948,0.7969795891967923,-1.789140353551188,1.596088441105683,-0.5840988849831787,1.4223949060297814,1,1
3828,2.3759887990113517,-4.445103046356147,3.083476360816644,-3.825548611669644,3.2362774339950846,2.579743203916,1.431745477051,-1.9140276653492028,0.1042790018247685,-1.4033483860275986,0,0
2224,0.2802410023254573,-0.556375899905494,-0.4985616914218369,1.0793154123324855,-1.1830909141132215,-0.2400160069533299,2.7148871103315537,-1.6270519123492813,2.8151190695996235,-1.43614421326419,0,0
6491,-2.2571581255274804,-3.969718704381575,2.662618929907671,-2.283866559826747,-6.922835070767807,2.2718584497954217,-4.574211775391442,-4.181453962933157,-0.9621861072955908,0.0243482339526093,0,1
2426,3.9193437829702713,0.2293741326982856,1.5900869971021183,0.6711752005513549,-1.1721743504330182,-1.2091991776087894,-0.714902586080461,-2.6384730669680287,2.205020926719837,3.9687914415666,1,0
130,1.0977796954720147,5.224160852775794,-4.265733663491545,1.6773474159550503,-2.416703945380107,3.0866707092720045,1.6845649135827372,1.827896936531264,2.6428393345897256,2.7113707701360754,1,1
8779,0.2045667046654073,1.7260260818384077,-2.562125801461367,2.502889710683512,-0.4050433747377004,-0.2174598429813905,1.200313487817375,0.6963571806860016,0.1835264868274604,3.523702225092857,1,1
3451,-1.1092917022566091,0.925418230257646,0.3650035318383429,2.861379656523104,-4.869219293422033,-2.1175627578646465,1.7762690753104473,-1.3584443231053616,4.019600870003206,-0.7869968625186523,1,1
9631,0.3514911443564794,-3.5727133466169634,1.0523103276988344,-3.0098316854247336,1.2571456435043673,3.08996589707255,2.8414405258041446,-1.602525987915905,1.7274871478197402,-0.4704535044664586,0,0
7074,2.896300926643384,-0.6341985780330243,3.561254374619542,-0.1182627906346223,2.8589281305543057,0.05175210674606,0.3983715859540888,-3.108900375386153,2.089247060550758,-1.3214228252968097,0,0
5312,-5.517517806339059,-1.934497376399508,0.386897024834232,-3.3794776886719564,0.709236689280951,6.8419813623372026,5.363908983659455,2.3638044898295907,1.6970516787102123,-2.812115474118549,0,0
6726,3.8998088359231535,-0.5786558117317493,1.1451274696217717,1.1220166865814871,3.743223770230507,-2.093088695266481,0.8057847809543186,-2.6585539572392607,2.514689232238907,-1.8698885980128137,0,0
3903,5.697555884949625,-4.48304154677724,-0.0601966252272825,-1.4750470483259164,0.8123814393225287,-0.9887835937234764,0.63667918777508,-1.3612418927388936,0.0855034828385634,-5.59644396215583,0,0
1359,0.3164317989943122,-2.5840284458441136,2.7322726446421104,-1.9781288860826791,0.5292018724036499,2.9067076568000143,3.2740945271191944,-2.9432588586912645,2.089308206653781,1.310127369843645,0,0
2373,1.897434200437492,0.8397276947923693,-0.3450880143779877,-0.6344506229077094,0.9510499980612512,2.054782458733108,2.058434755331031,-1.664497474020203,2.82365355994199,2.7117658547660053,1,0
5398,-1.5704415220039312,-1.878406166589134,-0.2923397527434783,0.8632886250864331,-2.613000770170534,1.95976551468038,0.242837817294462,-1.6565704070128024,-2.884601825069961,-2.2157272071355214,0,0
3507,1.5488209946422549,-4.183742637702558,0.5638022407882022,-0.6857221527176827,1.1227291292473538,2.429235264956018,3.808503181791827,-1.6124672250816692,2.809401965505307,-2.206721511387885,0,0
6600,3.095991134954878,-2.203875324215738,1.0194743419592718,-2.2055172115542634,3.0600279065464804,3.681495507911959,3.8855774367887568,0.6684819431871496,1.5250140278469404,-4.830775110735892,0,0
9861,-1.707219527232364,-1.4056692706621885,-0.4999774785162771,1.5385522433950998,2.724190368200243,2.159791294241568,-3.491467502288966,2.439621453951114,-1.6115712479031,2.391687121486446,1,1
8956,2.3711518081366414,0.9202007590088552,1.326203331101632,0.7123201391189986,-1.7667546835358343,1.5279344321013926,1.8965966104188907,0.0738869512961004,1.1913497321530675,-4.190989019920715,0,0
5567,3.298389874871886,-0.3559057564161338,3.7848980464959783,-1.3484193107273008,-0.0337729421890089,0.4789793288000683,-0.6099109722746099,-2.405997809472158,0.8024031457623539,-3.91514279971338,0,0
7089,-2.0167235597973687,-4.01370643139707,0.5303398409324633,0.7470106305091971,-1.6459983069726236,0.3487483896262562,5.061792962447528,-4.646775560728983,0.5914988244266538,-0.6195669219541848,1,1
833,-0.3656448454045644,-3.180741276288475,0.4331752862822839,2.590394147337708,2.0710048395989853,0.6567345020244216,-2.5335796706100595,1.4843808267223402,1.221731147993017,2.34345844407415,1,1
3998,-1.4754085128942154,-2.1509942779971034,3.632210184378353,2.8694634085700845,-1.349545462849108,-0.6317112646676916,-2.00554590776359,-0.8587690828581852,-3.714335084160884,2.0959000946060806,0,0
3327,-0.4950361826775959,-1.8721891644707256,0.6133495549303509,-1.0652534695643516,-1.686966233441234,-0.4728910219577813,-0.3847616740857631,-1.966747031652504,-2.191363301279585,-1.0696520764513917,0,0
4825,1.5490794517265245,-1.6893379289119523,2.292132527878273,1.3518785431510911,1.8444373828324032,0.5583352335571925,2.636271575315245,-0.4092996523230956,0.5448987432904646,-3.034873126272367,0,0
8509,-4.877859383483958,1.603625281193217,-1.6153731637207969,3.2983062207113445,-0.7862258193662529,-0.9026387424504464,0.0510441028463943,-0.3450286771335207,2.1144564156082213,2.913393928622785,1,1
4601,-1.6689580721145885,-0.6469915741894011,-2.3842399953381697,1.2151274952387656,0.9458034442099714,-0.9878603635740144,-2.72331517347288,2.777882673368274,-1.0807848638301756,-1.5528686444403053,1,1
8759,-0.5401065822891902,3.4593762614770425,-1.64441258613873,3.0730319854208306,-2.353589166881409,-0.6021509185040124,0.2964810872801076,-1.158931999474314,2.686111992241325,0.9481689682996725,1,1
2324,-2.878015118281956,-1.8986739042854777,3.387178904799236,0.5491271181765518,-3.0579661811133545,-2.035424331480371,-3.8342190929233233,-3.369883554610173,-2.4479518769618984,3.4522453598669878,0,0
4078,1.0769571180546131,-1.0854598433622926,1.076695798851343,-0.7300856199431605,-0.302169833978235,4.769016940618911,2.2023140202855065,-1.6370199041930589,3.2153568875585297,0.4273600008472211,0,0
8768,4.548688730636961,-2.950412711812157,0.8980179311241397,-0.5439994519956824,-0.2279799727129745,2.0639949111389013,2.7007062351942164,-1.928833913598858,1.8191051500830293,-1.2170215181093906,0,0
8548,-2.006627911563461,2.256657855493025,-2.9884893486199315,2.228209898192101,-0.6419098018094269,1.604582413284556,1.8515615795116764,-1.358034512412745,0.3058920967093583,1.1824377893509348,1,1
1396,2.1907578982742257,-0.4007419592362991,-1.6771316914857617,0.0680868259902562,2.294825999135483,-0.3692124486954089,-0.3692391981790821,4.55079855634666,-3.2551700248869286,0.9242277837395828,1,1
1656,-3.400723220888887,0.410538406453218,-2.2964360532872603,2.1185517035282877,-0.5997243156209101,2.721619646862389,0.7798332692889577,-1.967315737836632,-1.1165419780349142,3.0346683471599896,1,0
1151,-0.438474515765856,0.5813136509915723,-0.6000198109815679,-0.594230689436344,-2.3947891808445534,2.7701649355405022,4.639232955018103,-3.6718464421166894,3.4284371130579663,-2.204776338604801,1,1
7480,-0.5627502814323322,-4.099427719153081,2.020072493590052,1.3626576498692384,-3.634765833884107,0.9848299716291082,-0.8906958779391924,0.2510783255058202,-1.2969133697556223,-0.299298664730572,0,0
6533,3.56084067517642,1.3377038489222728,3.1143719205907887,-0.5394076441522495,3.3457969032105237,-1.3668317542430897,-0.2036721432836807,-2.16274849208214,0.9922173806812208,-2.7510733912928176,0,0
2667,0.0078710182582137,0.6782971760141527,1.9590755504824109,-1.8011167739602023,-1.1039872920775309,2.4903670323944,2.2652535411078585,-2.0384588202758627,1.0452339646577142,2.0538761315768777,0,0
5788,-5.835000135226279,-0.6063070555729267,-2.479634280902653,3.971066753144816,-0.6187944921591746,6.117571296700648,-2.0039974440391584,1.7746976964905254,-4.756931734101867,3.0964935175129225,1,1
3196,0.0176901036904006,-3.330841821964153,0.9770089262814357,2.044674936794985,-0.860281673170861,-1.614717311203816,0.354914357042726,-1.476213926932211,-1.120688658453669,0.2812530138395788,0,0
9072,-2.59480073097087,-1.577338203942346,-1.3384818884963616,1.2214929679815412,-1.4442955647916325,-0.241937937556582,0.0242381653111325,-3.1150189358493283,-2.5229746131953803,-0.0454927749953317,0,0
3694,-2.6437348256503004,0.2998165911810844,1.8469788192104395,3.2226321474235458,-1.1445186757767267,-0.9815094314772376,-2.5753233586625357,0.4930950198097759,-0.8262668005590631,3.077626301809117,0,0
5362,-7.85856586945052,2.2703317207224845,-0.5888206745654505,1.7866964525267646,-2.015540842799914,2.259316073256082,-0.808266816525153,-1.3669225955766442,2.176025856940295,-0.5544036806854247,1,1
7182,-0.3169327187791837,-0.1131427158553142,3.4012526116321906,1.9242648872302044,1.6834462740795368,-0.0960309472494451,4.356989700613696,-2.7555457764507434,3.5971580664178453,-2.1622234573994,0,0
8737,-1.5111042658900196,0.748064734205835,-0.1791916065044321,-0.33095008131122,-0.8664386484491794,1.6899716945268246,0.8834498858008772,-0.5799601172080824,2.0076518447948093,1.0714734809164606,1,1
9216,-3.054976763353644,0.2769849200886285,0.568279863844235,0.9748690405586212,-1.422020508281769,-3.06874510196403,-2.00472490101033,-1.4287316691692418,0.3422906328907376,3.088880173948642,0,1
8656,-0.3470616073475572,-1.9537202326348568,1.156384850303032,-0.8853692747994066,-3.1184451921076555,0.9864462512818004,3.3126354785204546,-1.408730303770788,3.946573331239085,0.8944121348629777,0,1
5151,-2.5483698593362325,-1.2136691973222211,2.290045699440368,1.4611444079050426,-0.5144008902149044,-2.889293542892217,-0.1313545011653492,0.9294149511276376,-1.5654582825763093,1.8984990130492496,0,0
3527,3.720241850930696,0.9584239245260676,1.1612716794450395,1.2970615747678194,0.7623846245305904,1.783884813962483,3.0722200282722985,-1.4027436972700638,3.483142645297264,-2.625503694361208,0,1
610,2.472152173414254,-0.8573232276710502,2.2474359994428106,-1.719596400466665,1.9302152980780056,1.672063476963771,1.5247349524346954,-2.613394937984361,1.591401789130667,0.4196637506988203,0,0
1673,-2.4027096426901555,0.3840214127909134,-2.328211829671015,1.9323896161757703,-3.943195398835076,0.8483794132633484,-1.7495007504734057,-3.677909407823255,0.4866013532227666,-0.6109891063012727,0,0
4563,-2.183003014286437,0.6594275958634835,-1.1888570782188514,2.118868385813121,-0.0804640294017211,-0.5890634218851543,0.5136939989234743,-0.4392049346908158,-0.1459995101051234,2.134377487466518,1,1
6837,-3.8622633277359806,-1.975591492571068,0.7521214454760643,0.6046881581527338,-1.5779946446458428,0.6514708160524476,3.988190502610857,-4.727656758074463,1.8105783238581548,-1.8433939670986692,1,1
6116,2.890923011375293,-1.9016808960431717,-0.1730494280438674,-0.9059730679553496,0.4160731525516825,2.533130371073216,3.2278236660116555,0.3808745181275561,2.066868475767082,-5.314239946421795,0,0
6746,-5.554220169617815,-5.980683507648594,-0.0315181550525269,-0.9121256212548547,-1.702699973067721,-3.237992804061906,-3.400205487339197,1.9334449776066776,-0.7208349042666117,1.0362131459073871,1,0
1888,-3.160161779593075,-0.3994185979165243,0.4152223628504079,1.953531159225065,-0.3105476352163983,-2.8230379207658958,1.6731481396285206,-1.1533518897980382,-0.6612896338690936,2.081847384722832,0,1
4872,-0.5606133106184819,-4.082309588484741,-5.408171623668341,1.1601652469240995,3.399882191749856,2.894501415267764,-1.3067847641767572,-0.6399631413507669,-1.811573279078083,-0.3916477852427333,1,1
1012,-0.3876075839336421,0.3313511217727867,2.8696586939778714,-3.416106646921338,3.719382764312192,1.4139557815502672,0.307096846539602,-0.9240534264234628,-0.1894384167279283,-1.059264672053462,0,1
7900,0.8764004443642259,-0.9970216872023976,1.1045498996082428,-1.5670028496462909,2.842622062151123,1.638758986094654,2.802849317121336,-1.0078971436386075,2.1751241562782546,-2.283147395546893,0,0
7563,1.140488092545092,-3.878145520882215,1.4475842877049487,-4.244253586432851,1.9054846355652844,2.848329199034307,1.2472048797109463,-2.5838462289834605,1.8066841774545463,-0.1768288796213268,0,0
3195,0.8197240241905485,-1.9175061735899492,-1.5774882761105613,-1.2357243283261274,-0.0234741737258303,0.6673219087642458,1.5636912807558148,-1.0700926148119922,1.592680075564386,0.5739208429329059,0,0
8963,3.0348684014353102,-3.280358717651405,-1.100980568503492,-3.1814938777514548,-0.7044671724429326,4.39670353839726,3.10907088720266,0.2912727803246948,1.0689494326584623,-1.950149002210042,0,0
4059,-3.485255115156713,-2.299094382924721,1.1862238905226188,3.1741817086203934,-1.6385384777029588,0.774899182720068,-0.6980726142058232,0.1126833667273645,-3.2183034629077185,2.6070265310364205,0,0
5635,-2.274368358331789,2.0104063476763763,-2.9773982377917685,2.5194821627670336,-1.2259505326860651,1.8663219638969435,0.606261034507081,-0.4577439954515012,-0.936783453714006,2.621203544887218,1,1
4461,5.089414036323457,3.191094152952352,-1.728547181744034,-0.017886520354124,-3.786701128481299,1.3737802953903493,3.0707304032268983,1.5391556213032014,3.2320683568208293,0.9776166423032898,1,1
8866,-5.084717254144064,-3.906459077373801,1.7269830969214397,0.8418165287814721,-1.3105953442292422,-0.3064932990323046,-1.0208078817761252,0.4186207319969754,0.0047613662664411,3.797251082332624,1,1
9250,-2.214140104522277,-3.826396925146208,-1.9452560652859332,2.535654266414601,-0.5411116756660044,1.4085855963862606,-1.2758491106359098,-0.7223335177557657,0.8970318354183817,2.1331583570562795,1,1
9155,-1.9994316675537636,1.5150138528889745,-3.9644518163951616,0.5693184927496399,-1.0188845263294393,3.8736061482497233,5.171063955571441,0.0998783968600491,0.5960320642965704,0.3938588121872592,1,1
4402,0.3859566915834,-1.401639341576115,-0.6711319725458917,0.9237477857508456,-2.3942015034385298,-2.562078799873646,-3.150018328777874,-4.462962839731752,1.1614170830662205,1.2828910403939189,0,0
9894,-1.615659377543392,-1.240729040243463,-0.6423123004557523,-5.818892411301458,-2.500532121739204,-0.990168421885757,-1.4801248156605238,-4.014708506621583,-2.7994902325339943,-2.889006973175401,0,0
969,0.4847746641632955,-2.300600137854876,1.2244053171880218,-4.726779930140861,2.124418717486317,3.2535560418750045,-2.3692119072632707,-0.3044053699900728,-1.046113168369995,0.1324577018998716,0,0
7809,-2.0549860691395923,-0.4816669783417178,-0.8285290532411276,3.5421415995986254,-2.5825298303602864,1.158980235443798,0.8381265912061313,-5.153757655765665,0.0899387568509837,2.6056836769109037,1,1
6781,-1.5386626650559456,1.625998651456229,-2.523178432959428,3.5035564538949364,-0.5066763681196089,-1.7757160397806715,0.4168328280700248,1.7604032000355998,2.8632351946366,6.016165677351525,1,0
6501,0.0701221688755253,-0.2646158709913637,-1.538976098372676,2.174056207043919,1.83377453846264,1.8252291912074523,-1.660722628397014,2.8485800936281307,-2.1495858745191536,1.5960297488088824,1,1
996,-2.0345508360808995,1.2386946833124766,-2.630460596052289,-0.2607493696302669,1.8313464675138915,3.1588352720941986,0.559161846079286,1.5127643995322546,-1.669483707015342,3.9576639798339865,1,1
3863,2.4619926500611533,-0.4527110949524457,4.404692744206925,-1.7200560888039642,3.161834370569572,1.9488572177346717,2.4351256861065758,-2.046914431050669,1.4040944098010095,-3.0984820679283898,0,0
7433,-1.1114661470584513,-0.9496507431684266,-0.5686464038002179,-1.380831046753184,-1.5971395106278303,1.1629438304534343,2.737761947511266,-2.3568992603249126,3.690980408067409,0.0762538678618147,1,0
6241,-1.4971281945539767,-1.778416112473328,0.142866715064577,0.8930715349151597,-4.719896944130461,2.0826970014581367,-3.2952453400166952,-1.9356807156101532,-0.3561344608142993,0.8309557334349559,0,0
9612,-2.5863967946643966,-4.719231246464602,-0.1117374132344031,-0.4950050505764516,-3.741011218435935,-2.301156322646048,-4.502363059972923,-2.7807407314596517,-0.4131589422381667,2.388743216939013,0,0
8860,-1.635991219645244,-2.8606096769331746,3.317832151737653,-2.062599272425001,1.9240058454277489,-0.6133161691049978,0.5988008135995412,-3.045299882909406,1.7214353764354409,-4.077273214903348,0,0
3743,-1.601645574467277,-1.0171522243844149,-3.632698643447218,0.6842603479615716,4.742324416977054,1.9877981390730035,-4.7007617027941215,3.58509320831598,-4.067051876289692,-1.477405072872961,1,1
2465,0.6464881903443409,-4.819980224827676,5.054732852942644,6.109011911633188,1.672953356823347,-1.5450671392008444,1.0644427579638234,1.8023680977541856,-4.451535134007277,2.008487786702208,0,0
6140,-6.288381734452458,2.302696349590227,-1.0166491990488824,1.243467969492699,-0.594121944235501,0.9300463551195972,-0.4750828317878977,0.9914844868229712,2.2377233183892065,0.5622650075208424,1,1
2319,1.6604262816739008,-0.7516717719205067,1.3798941181337483,-1.213227388111408,2.468741915154592,-0.7500880474993283,-0.1597436356560237,-1.9651830493745135,1.7575072590480898,-2.120563917853496,0,0
6362,-1.5912904250025517,0.4201322947641073,-0.1385997730395629,2.7554705428135344,0.1632821380521907,-2.120586537800131,0.9701326393262582,-2.2208176384889544,-1.8265339995546517,0.5007613180969505,0,0
1903,-1.5313758441321548,1.4900106109697877,-1.425594570873512,-2.599759714047829,2.1868349265121414,3.697269048582205,2.1408726839473475,-0.0704858096014195,3.3662998999484577,2.992873583231805,1,1
5492,0.2226461874759151,-2.102774591168635,2.483902506461896,-1.3676561049280131,1.7763908762231644,2.645053484579805,3.1842503583040958,-1.0324772097400232,1.3734628737290695,-1.7799079990573576,0,0
3319,2.2234520992359204,-2.5827076049624,2.520621953758167,-1.5146786240503114,4.777553852714647,-1.7533362629149851,1.2669250443964313,-3.818751263650443,2.0522800046756338,-0.5471505514595143,0,0
8068,0.7833262585726213,-3.6790243365781023,3.813880172025027,1.7770322616395795,-1.3300843605574264,-1.5062562716597192,-0.5103610236684893,-1.155384496506479,-2.0897638534945537,-0.2211897351920049,0,0
3605,0.1310564069378768,-1.442129048122434,2.1509356573863823,2.481701623229566,-1.285668061911744,0.1171359154253595,-0.8974419578219008,-1.1963281154507213,-2.73306318694851,-0.3562819722338943,0,0
